Time (s),ECG
1109.6,-0.3438096985085281
1109.61,-0.3535426318433815
1109.62,-0.35485018236723354
1109.63,-0.3673143169100024
1109.64,-0.3697606502495589
1109.65,-0.375808255939369
1109.66,-0.3507017784619984
1109.67,-0.3556645623452774
1109.68,-0.35824193122377457
1109.69,-0.35166204999696316
1109.7,-0.340106535379174
1109.71,-0.3615234168238254
1109.72,-0.35709446807110357
1109.73,-0.36027088852621436
1109.74,-0.35096167433729747
1109.75,-0.35446074573943265
1109.76,-0.3645983942861822
1109.77,-0.3638812957150978
1109.78,-0.3532987465686091
1109.79,-0.38770254246908625
1109.8,-0.3693854475490042
1109.81,-0.35094049765536334
1109.82,-0.32047589344463373
1109.83,-0.33417016739908595
1109.84,-0.33719588719468335
1109.85,-0.3566579073649118
1109.86,-0.35384416032235994
1109.87,-0.3566966192533926
1109.88,-0.3620370704121162
1109.89,-0.37206591936730954
1109.9,-0.35080263628670016
1109.91,-0.371131064010983
1109.92,-0.3980830182760994
1109.93,-0.38214607273380735
1109.94,-0.3488576589963705
1109.95,-0.35270193350228496
1109.96,-0.3497796801537907
1109.97,-0.31292747721142744
1109.98,-0.23182645111633357
1109.99,-0.24803202481447162
1110.0,-0.29811202837755735
1110.01,-0.3069826140972987
1110.02,-0.3068921634754142
1110.03,-0.3925555804067398
1110.04,-0.4454229579184151
1110.05,-0.42507453626881164
1110.06,-0.3694350512494884
1110.07,-0.3254965835184898
1110.08,-0.2653236344169117
1110.09,-0.25511541831069817
1110.1,-0.30911029289320485
1110.11,-0.3652063685363867
1110.12,-0.35844970309301843
1110.13,-0.33605167481305664
1110.14,-0.30625201607591074
1110.15,-0.3351559810182807
1110.16,-0.3224502623649721
1110.17,-0.3012528777097762
1110.18,-0.3056317513988758
1110.19,-0.36149536593132103
1110.2,-0.40678494131548504
1110.21,-0.37612668901231083
1110.22,-0.3809776424761141
1110.23,-0.42918080640359724
1110.24,-0.38670290618716247
1110.25,-0.38463579929579744
1110.26,-0.3777567518352116
1110.27,-0.3745224935199714
1110.28,-0.33910501425769424
1110.29,-0.34454332867041754
1110.3,-0.33601674730607595
1110.31,-0.32373044879146023
1110.32,-0.32151029019520655
1110.33,-0.3279472711660177
1110.34,-0.30985378021742865
1110.35,-0.3062452615809594
1110.36,-0.315882168711425
1110.37,-0.33032802763794744
1110.38,-0.32018072044664797
1110.39,-0.32985784000934515
1110.4,-0.33817532564381103
1110.41,-0.36256117315610614
1110.42,-0.3603652081326715
1110.43,-0.37054059528391226
1110.44,-0.3570885262528245
1110.45,-0.3565185272781398
1110.46,-0.3497010406166703
1110.47,-0.34880506091833674
1110.48,-0.337244602848218
1110.49,-0.34971918489097653
1110.5,-0.33953667257202813
1110.51,-0.35426240948202875
1110.52,-0.3517782664014258
1110.53,-0.3534980148306218
1110.54,-0.33361833665491797
1110.55,-0.34624278484111515
1110.56,-0.3476872730973649
1110.57,-0.3465478480556274
1110.58,-0.3422788537266033
1110.59,-0.35313824356744083
1110.6,-0.3412813574873303
1110.61,-0.3518516755775289
1110.62,-0.3496083666795436
1110.63,-0.35226219375631845
1110.64,-0.34154866398433253
1110.65,-0.3472839133115592
1110.66,-0.3513454892538179
1110.67,-0.35962823442123426
1110.68,-0.3553227775016263
1110.69,-0.3569426067838208
1110.7,-0.3422014597431705
1110.71,-0.353378917878466
1110.72,-0.34354226552856015
1110.73,-0.33825490616786913
1110.74,-0.34966777627789003
1110.75,-0.36282910878942415
1110.76,-0.34461325784542557
1110.77,-0.34124070289461406
1110.78,-0.3447519994499695
1110.79,-0.3589197510981029
1110.8,-0.34015512890339233
1110.81,-0.3443906389517235
1110.82,-0.3490970585680788
1110.83,-0.3609203313664133
1110.84,-0.36169587992061303
1110.85,-0.3580177242275625
1110.86,-0.3565413334123034
1110.87,-0.38232705221259783
1110.88,-0.3580126401995217
1110.89,-0.34390961569450157
1110.9,-0.3401669864074821
1110.91,-0.3549729514220694
1110.92,-0.3306251463471482
1110.93,-0.31262700683760997
1110.94,-0.3299004140055556
1110.95,-0.3405187634012789
1110.96,-0.34312213515370577
1110.97,-0.3549537961988779
1110.98,-0.3627845100860619
1110.99,-0.38074509317213595
1111.0,-0.40273417659751076
1111.01,-0.4254905148466831
1111.02,-0.44797413747835035
1111.03,-0.4626091638698418
1111.04,-0.32254076635537404
1111.05,-0.33631666561446044
1111.06,-0.33292088530578134
1111.07,-0.3912762290236165
1111.08,-0.3653519983104721
1111.09,-0.36574770906170384
1111.1,-0.33125923625182196
1111.11,-0.32592400279811773
1111.12,-0.36155303999962435
1111.13,-0.3662308047176932
1111.14,-0.30038682738780564
1111.15,-0.3049095048950966
1111.16,-0.3159930533116106
1111.17,-0.32170677754027394
1111.18,-0.2782776202413488
1111.19,-0.26188046751181265
1111.2,-0.28877299975254755
1111.21,-0.275862674996878
1111.22,-0.2910685257251618
1111.23,-0.36818811703893195
1111.24,-0.39158801968348345
1111.25,-0.447270258044601
1111.26,-0.462658940608276
1111.27,-0.49393420253589754
1111.28,-0.5498544642981432
1111.29,-0.5116983210946553
1111.3,-0.48672120588235035
1111.31,-0.538457717932668
1111.32,-0.6573306948627584
1111.33,-0.6179451519537585
1111.34,-0.39249206624398275
1111.35,0.17122414452781176
1111.36,0.8725042078269618
1111.37,0.6898888984689989
1111.38,-0.26792443429616136
1111.39,-0.8975952275240818
1111.4,-0.8815890660646141
1111.41,-0.7435241753326292
1111.42,-0.7138083353765634
1111.43,-0.5912173722373883
1111.44,-0.49770972554128473
1111.45,-0.48762767485930525
1111.46,-0.3952133205791563
1111.47,-0.4003433491394461
1111.48,-0.42041872290924504
1111.49,-0.3655078959898767
1111.5,-0.32626542624767474
1111.51,-0.3660421539625514
1111.52,-0.3372201299569868
1111.53,-0.26224818187041526
1111.54,-0.21735101346376542
1111.55,-0.19484517754383968
1111.56,-0.13451170273303756
1111.57,-0.15091277799172398
1111.58,-0.12360217272654789
1111.59,-0.0953045026016486
1111.6,-0.10639116457462032
1111.61,-0.19018104062822042
1111.62,-0.28619416319453217
1111.63,-0.37524898621550173
1111.64,-0.5004443856715327
1111.65,-0.592201426880482
1111.66,-0.626684961048389
1111.67,-0.6904701168754317
1111.68,-0.7236421069942184
1111.69,-0.6796641740929645
1111.7,-0.5799087612851342
1111.71,-0.5485103073484617
1111.72,-0.48677047162939213
1111.73,-0.397611691345065
1111.74,-0.2958535231337501
1111.75,-0.2743395517311319
1111.76,-0.2429579851299602
1111.77,-0.20539862820506655
1111.78,-0.235582968038201
1111.79,-0.2748196277863536
1111.8,-0.2945964507400442
1111.81,-0.307847486076395
1111.82,-0.31978629793242747
1111.83,-0.38993542111919677
1111.84,-0.4191047157685828
1111.85,-0.4180411746822176
1111.86,-0.3963450506233811
1111.87,-0.4490504391090479
1111.88,-0.4316217082891193
1111.89,-0.3731679836282217
1111.9,-0.39287440980957367
1111.91,-0.40504222655642524
1111.92,-0.35546889039891055
1111.93,-0.330393580227741
1111.94,-0.3419615645510344
1111.95,-0.36590629616514975
1111.96,-0.3454487138309318
1111.97,-0.33665540963989554
1111.98,-0.2902364131286831
1111.99,-0.32130072859588615
1112.0,-0.3841952065458366
1112.01,-0.4254858623160989
1112.02,-0.44329321558530405
1112.03,-0.5006653293102916
1112.04,-0.5218965658728836
1112.05,-0.4862036134380708
1112.06,-0.46433409944490656
1112.07,-0.45005550271458444
1112.08,-0.4577257416300267
1112.09,-0.5450003556131131
1112.1,-0.6015449568579754
1112.11,-0.6642272635901512
1112.12,-0.8292835499286426
1112.13,-0.6930754061298104
1112.14,0.02156109410852782
1112.15,0.6874652179906618
1112.16,0.9202267288495015
1112.17,0.5155099023396787
1112.18,-0.25674105972436784
1112.19,-0.8109917799594093
1112.2,-0.7583332248436667
1112.21,-0.6317178757854999
1112.22,-0.6619667852558315
1112.23,-0.6472794631898124
1112.24,-0.5991812310438104
1112.25,-0.5213141269262664
1112.26,-0.4549055529895803
1112.27,-0.44836111779467125
1112.28,-0.40904749476950186
1112.29,-0.3838866519829035
1112.3,-0.3932797742166579
1112.31,-0.40584082106938907
1112.32,-0.3553276669392605
1112.33,-0.3616187634237142
1112.34,-0.3813720259074287
1112.35,-0.3774199675754047
1112.36,-0.37582817571311133
1112.37,-0.4208467731508806
1112.38,-0.41266804717206745
1112.39,-0.39953527898190044
1112.4,-0.3789410353729221
1112.41,-0.38388230700172654
1112.42,-0.35756956109825727
1112.43,-0.34351241437883157
1112.44,-0.32083321466152764
1112.45,-0.3135216089388356
1112.46,-0.3330222053609078
1112.47,-0.3783757522539605
1112.48,-0.3892310139725361
1112.49,-0.3807904330415094
1112.5,-0.34189876645868383
1112.51,-0.3264929510227581
1112.52,-0.29948182305279203
1112.53,-0.2994464038746891
1112.54,-0.29449851072603805
1112.55,-0.31295509691747914
1112.56,-0.32249053233134595
1112.57,-0.34339724399867644
1112.58,-0.37034729031680574
1112.59,-0.39759122316367096
1112.6,-0.40287325819166897
1112.61,-0.40917248264212724
1112.62,-0.40430084044745
1112.63,-0.41927613142269693
1112.64,-0.4104046884379688
1112.65,-0.3960984160618564
1112.66,-0.38538095697899194
1112.67,-0.4120972891913743
1112.68,-0.39393718941423467
1112.69,-0.374475762808335
1112.7,-0.3601822690166743
1112.71,-0.3596845510086482
1112.72,-0.3577663024237164
1112.73,-0.3623034201510264
1112.74,-0.3533040911971681
1112.75,-0.3655318874829814
1112.76,-0.3627171352228368
1112.77,-0.3569771506592505
1112.78,-0.3378469609672713
1112.79,-0.35659217387861897
1112.8,-0.3577169175985589
1112.81,-0.3676227998693569
1112.82,-0.3625593788945444
1112.83,-0.36686203763832004
1112.84,-0.35806742957706666
1112.85,-0.3541616671413605
1112.86,-0.3415129274530912
1112.87,-0.35320756779865387
1112.88,-0.3472947890058507
1112.89,-0.3703819887932449
1112.9,-0.3704435644905102
1112.91,-0.3690755724721471
1112.92,-0.36092819041421426
1112.93,-0.35834317729348913
1112.94,-0.35230352721639074
1112.95,-0.3547067741424714
1112.96,-0.3479004565715547
1112.97,-0.35095276671887776
1112.98,-0.3458407928665131
1112.99,-0.36051190002193856
1113.0,-0.3574209074291501
1113.01,-0.3614501569209704
1113.02,-0.3475513137989237
1113.03,-0.36030722130637083
1113.04,-0.36063747478942343
1113.05,-0.36343574613157464
1113.06,-0.3483036053052276
1113.07,-0.347943453433112
1113.08,-0.3430625316539791
1113.09,-0.35190194560806515
1113.1,-0.35633142436953985
1113.11,-0.3519212838739943
1113.12,-0.33795937773285517
1113.13,-0.3341679653093235
1113.14,-0.34619034929209314
1113.15,-0.35731387424271066
1113.16,-0.3436746071660465
1113.17,-0.35178996534192725
1113.18,-0.33776290577973006
1113.19,-0.34319611762559576
1113.2,-0.3394591758104675
1113.21,-0.34195278897734094
1113.22,-0.3368824888672899
1113.23,-0.3663360642190483
1113.24,-0.39096598968426566
1113.25,-0.37666444672726873
1113.26,-0.34776274743157976
1113.27,-0.3880903465192667
1113.28,-0.4073102478632975
1113.29,-0.39906260107955027
1113.3,-0.39809602109659226
1113.31,-0.4200369723580939
1113.32,-0.3378425000075653
1113.33,-0.28063484661538396
1113.34,-0.266268076350937
1113.35,-0.2470942302516974
1113.36,-0.2649684810928114
1113.37,-0.36765526135155735
1113.38,-0.4141287367351525
1113.39,-0.4454310905743592
1113.4,-0.47554394460873634
1113.41,-0.5443042659074488
1113.42,-0.5588203480455373
1113.43,-0.5184401877671164
1113.44,-0.6101254513450928
1113.45,-0.6163154151838872
1113.46,-0.48628833126343185
1113.47,-0.4795142955873603
1113.48,-0.5936328778723587
1113.49,-0.23019380397518688
1113.5,0.40393077490151846
1113.51,0.700775653731771
1113.52,0.810505965189382
1113.53,0.6418570966762598
1113.54,-0.0363012226336079
1113.55,-0.7154584615978679
1113.56,-0.8413686629234075
1113.57,-0.7527857786976996
1113.58,-0.7910949903031808
1113.59,-0.7857254139183792
1113.6,-0.6685032168384561
1113.61,-0.5624969541732245
1113.62,-0.4805441043918453
1113.63,-0.4894742665609638
1113.64,-0.422474271534672
1113.65,-0.3655604089074363
1113.66,-0.35848057789691823
1113.67,-0.38676998269405455
1113.68,-0.3552416662825211
1113.69,-0.3465103360837909
1113.7,-0.3466794420274069
1113.71,-0.34483671843189223
1113.72,-0.3753486399932875
1113.73,-0.40397785071044134
1113.74,-0.4211176869106253
1113.75,-0.43114395357173907
1113.76,-0.41048773901959745
1113.77,-0.4339198714977033
1113.78,-0.42911827474383557
1113.79,-0.4109066529570471
1113.8,-0.38593230994782657
1113.81,-0.37340234038935016
1113.82,-0.3521318717417386
1113.83,-0.3171537617099539
1113.84,-0.30548113015356526
1113.85,-0.3113933371805238
1113.86,-0.2708576556635159
1113.87,-0.27481141001416626
1113.88,-0.2841046806338979
1113.89,-0.3052697893378766
1113.9,-0.3048399351795457
1113.91,-0.3467830500117955
1113.92,-0.3793304818037098
1113.93,-0.3916284409946243
1113.94,-0.38998801355637425
1113.95,-0.4160089131776994
1113.96,-0.4016470397613957
1113.97,-0.4022596834945511
1113.98,-0.3906502505331899
1113.99,-0.3874071874940927
1114.0,-0.37257608403758724
1114.01,-0.36656992700093705
1114.02,-0.36846490664845355
1114.03,-0.3905840803944246
1114.04,-0.39774670571155374
1114.05,-0.39857101614567964
1114.06,-0.36946644167635234
1114.07,-0.3640916337861169
1114.08,-0.3456042219708946
1114.09,-0.33097002501093525
1114.1,-0.3241515654585028
1114.11,-0.33419706004171906
1114.12,-0.33612654477461107
1114.13,-0.3404862538939576
1114.14,-0.3343661304288688
1114.15,-0.33702649821160535
1114.16,-0.3527214119161981
1114.17,-0.37812811044507405
1114.18,-0.395061421242801
1114.19,-0.4315168373743586
1114.2,-0.43356576259845103
1114.21,-0.4264799035031287
1114.22,-0.40049199379712197
1114.23,-0.3933998558352446
1114.24,-0.3682828994686383
1114.25,-0.3288421683140383
1114.26,-0.29046508057842124
1114.27,-0.27097759592322607
1114.28,-0.2550827974591213
1114.29,-0.2767915796892156
1114.3,-0.24746906718148623
1114.31,-0.2662335586173412
1114.32,-0.329515049533775
1114.33,-0.3970232166438362
1114.34,-0.39090510430036873
1114.35,-0.43780900038101916
1114.36,-0.5082065146797718
1114.37,-0.527762612990517
1114.38,-0.45893526445904326
1114.39,-0.44115466730133335
1114.4,-0.46527392828341096
1114.41,-0.39115034425088846
1114.42,-0.346728708330158
1114.43,-0.3765627440216549
1114.44,-0.34410335614391313
1114.45,-0.2339866452641951
1114.46,-0.2172216618322145
1114.47,-0.3285532636817796
1114.48,-0.2779295151791975
1114.49,-0.45717921121507527
1114.5,-0.580979627391693
1114.51,-0.06320618921615484
1114.52,0.7116013049039365
1114.53,0.5133582766877748
1114.54,-0.44549780084682883
1114.55,-0.8999248948634901
1114.56,-0.9145787832633074
1114.57,-0.79430157185634
1114.58,-0.5933060570773998
1114.59,-0.39069399525409604
1114.6,-0.4026537048593955
1114.61,-0.40370354582956547
1114.62,-0.26145379099703586
1114.63,-0.3053390108297899
1114.64,-0.3481061943271057
1114.65,-0.3095086023657066
1114.66,-0.2562135874702225
1114.67,-0.27904765712765006
1114.68,-0.29667475300038293
1114.69,-0.2856873478387557
1114.7,-0.3205966549855598
1114.71,-0.3700379688055863
1114.72,-0.3679449226473061
1114.73,-0.38124092813032673
1114.74,-0.37506652816413805
1114.75,-0.3723585478723598
1114.76,-0.32117856245787474
1114.77,-0.31031038920420145
1114.78,-0.3306501925782818
1114.79,-0.32909521245354245
1114.8,-0.31413715543213705
1114.81,-0.2984334957729977
1114.82,-0.2726172434612462
1114.83,-0.2731449017826773
1114.84,-0.273257174178516
1114.85,-0.31567684335731144
1114.86,-0.34349607774901914
1114.87,-0.40568995149804743
1114.88,-0.4186710424517539
1114.89,-0.4197654937058122
1114.9,-0.4174560279311298
1114.91,-0.42137724126751763
1114.92,-0.40248815288846296
1114.93,-0.38682833603072364
1114.94,-0.3694669574079854
1114.95,-0.36301090518675255
1114.96,-0.35814086840981124
1114.97,-0.37380562054027056
1114.98,-0.37229791346492436
1114.99,-0.36806107493387547
1115.0,-0.33964591672060135
1115.01,-0.3495301162056341
1115.02,-0.3547627196774839
1115.03,-0.36229467456402165
1115.04,-0.3597985074164484
1115.05,-0.3692330937800801
1115.06,-0.3561433598434856
1115.07,-0.36767636375975415
1115.08,-0.3628472918699159
1115.09,-0.369080250432766
1115.1,-0.3534308206597623
1115.11,-0.35863666601420635
1115.12,-0.35964097691639446
1115.13,-0.3680197745652723
1115.14,-0.35558186844204476
1115.15,-0.3581054945576045
1115.16,-0.3579721583297906
1115.17,-0.3634863365729861
1115.18,-0.34994751865906143
1115.19,-0.3621935059167872
1115.2,-0.365709130430077
1115.21,-0.3702216981026153
1115.22,-0.3670030823182201
1115.23,-0.38298437266312024
1115.24,-0.37863830431382295
1115.25,-0.38138778388421385
1115.26,-0.37880958174313534
1115.27,-0.3895394068677367
1115.28,-0.3733854690985319
1115.29,-0.3826283926022555
1115.3,-0.38196838676070105
1115.31,-0.38956378725489454
1115.32,-0.36576280338577727
1115.33,-0.358253705281312
1115.34,-0.3510589154754465
1115.35,-0.36102217431774736
1115.36,-0.3726772115939261
1115.37,-0.38819199145710725
1115.38,-0.3705715951882958
1115.39,-0.3778718162832815
1115.4,-0.37356758521036665
1115.41,-0.38386757902976254
1115.42,-0.34510296704962773
1115.43,-0.36533250469465567
1115.44,-0.403833584323993
1115.45,-0.38735585189572563
1115.46,-0.3635831341171066
1115.47,-0.39361808550896293
1115.48,-0.41166198157934963
1115.49,-0.36629695919701366
1115.5,-0.29102065824676415
1115.51,-0.216432271147629
1115.52,-0.16307980900257427
1115.53,-0.1970518011791075
1115.54,-0.3090946458300877
1115.55,-0.43400984463585146
1115.56,-0.4674940204523355
1115.57,-0.4264682451534415
1115.58,-0.35353536130062946
1115.59,-0.3343888343943849
1115.6,-0.2784612414064057
1115.61,-0.2390834096760534
1115.62,-0.27353075502338164
1115.63,-0.3723276143735034
1115.64,-0.424279324344206
1115.65,-0.43719723986252396
1115.66,-0.4492497642578478
1115.67,-0.47921258309266945
1115.68,-0.42435184981659724
1115.69,-0.3985520114981123
1115.7,-0.39630821060542154
1115.71,-0.3729249415847035
1115.72,-0.32571154912510225
1115.73,-0.3403266740629069
1115.74,-0.3353640502783573
1115.75,-0.31983809174351985
1115.76,-0.3241846172151822
1115.77,-0.35362034368653733
1115.78,-0.34383800871247755
1115.79,-0.3281406932353593
1115.8,-0.3297136490612428
1115.81,-0.3588487677194607
1115.82,-0.3492530568991246
1115.83,-0.35712107436643103
1115.84,-0.3494916542686786
1115.85,-0.35602209293247195
1115.86,-0.36369680959364303
1115.87,-0.3808177020410232
1115.88,-0.370809142535915
1115.89,-0.35625537931362883
1115.9,-0.34390155192323624
1115.91,-0.3266723062593512
1115.92,-0.3103169131297291
1115.93,-0.3284860973203116
1115.94,-0.3381847626522946
1115.95,-0.3598143071198899
1115.96,-0.3610532373927692
1115.97,-0.34884887140276405
1115.98,-0.33553951373423757
1115.99,-0.3572917770689849
1116.0,-0.3237888869878099
1116.01,-0.32106244475862394
1116.02,-0.35378651509260195
1116.03,-0.38039343587525265
1116.04,-0.3378979271999672
1116.05,-0.3156874205529632
1116.06,-0.3350486706322815
1116.07,-0.31407679251187914
1116.08,-0.32077479700450934
1116.09,-0.34828194733910967
1116.1,-0.35012781844362345
1116.11,-0.35572212934000524
1116.12,-0.36739022073364874
1116.13,-0.37278976562812843
1116.14,-0.31887144531814116
1116.15,-0.34745936000390615
1116.16,-0.7676773304235034
1116.17,-0.7891852501085124
1116.18,-0.6922814097457071
1116.19,-0.5778893581777341
1116.2,-0.5133830609331698
1116.21,-0.4411232213750907
1116.22,-0.3754859204541661
1116.23,-0.38069791578511725
1116.24,-0.3742101749275695
1116.25,-0.37489005715632145
1116.26,-0.32383049776850537
1116.27,-0.33816776559655953
1116.28,-0.31866749660416616
1116.29,-0.3687158849269001
1116.3,-0.3654502690758744
1116.31,-0.381289729613367
1116.32,-0.40845753121567596
1116.33,-0.42230204784241065
1116.34,-0.4123949577593824
1116.35,-0.4181105714431687
1116.36,-0.4005377103655685
1116.37,-0.3620585402946265
1116.38,-0.33788762011113405
1116.39,-0.3313359517359057
1116.4,-0.28075146361005693
1116.41,-0.2621200763330901
1116.42,-0.25635943571235054
1116.43,-0.20918850876520498
1116.44,-0.14852107296841677
1116.45,-0.2023407628533751
1116.46,-0.27569205798905494
1116.47,-0.3107609424126866
1116.48,-0.33568267735231383
1116.49,-0.393413366421831
1116.5,-0.40520098378440694
1116.51,-0.4372214077865174
1116.52,-0.45448508800562987
1116.53,-0.48716215620137526
1116.54,-0.4787073763298602
1116.55,-0.4819790378317896
1116.56,-0.469267786594384
1116.57,-0.4231281150769527
1116.58,-0.3714256441045916
1116.59,-0.36264182417320273
1116.6,-0.328053009544492
1116.61,-0.310860634624471
1116.62,-0.3053675866185685
1116.63,-0.324867250194852
1116.64,-0.3299850022393796
1116.65,-0.34067096556234555
1116.66,-0.3628623201577524
1116.67,-0.39252972735628167
1116.68,-0.37060981688977246
1116.69,-0.3596109880205648
1116.7,-0.3203920286793581
1116.71,-0.3249061607455903
1116.72,-0.34348326043088184
1116.73,-0.36058913159326195
1116.74,-0.3736572771770174
1116.75,-0.3899580975693753
1116.76,-0.38125769213111343
1116.77,-0.36498652655708375
1116.78,-0.34705340412964314
1116.79,-0.3448395578037547
1116.8,-0.35643003127567846
1116.81,-0.3514294637499846
1116.82,-0.30824030297080424
1116.83,-0.3348543032590853
1116.84,-0.3305062510747613
1116.85,-0.3430866987206538
1116.86,-0.31545886952291674
1116.87,-0.33502073353613704
1116.88,-0.37577484236130315
1116.89,-0.37551019772919264
1116.9,-0.36090012356138323
1116.91,-0.37424766830052847
1116.92,-0.37384121785817587
1116.93,-0.3690652316328835
1116.94,-0.30831803031439803
1116.95,-0.22386245504604957
1116.96,-0.18788618359316486
1116.97,-0.21586195350666776
1116.98,-0.26739291677107496
1116.99,-0.34476691483055877
1117.0,-0.40145869186178484
1117.01,-0.38908596359141123
1117.02,-0.2809946118674515
1117.03,-0.2833712647895677
1117.04,-0.2985907170007902
1117.05,-0.2646048402194528
1117.06,-0.2712452988843932
1117.07,-0.38225139366490213
1117.08,-0.41774963548055627
1117.09,-0.4018853536237109
1117.1,-0.41869477429340946
1117.11,-0.4558026538005103
1117.12,-0.40435880588584117
1117.13,-0.37767314588119133
1117.14,-0.3617419172663745
1117.15,-0.33856693838974605
1117.16,-0.27505619034827467
1117.17,-0.25634159822018043
1117.18,-0.2565137365021726
1117.19,-0.26460588063802765
1117.2,-0.26376322166794924
1117.21,-0.2968862667977246
1117.22,-0.3087559922019893
1117.23,-0.34503492154954746
1117.24,-0.37565626083653303
1117.25,-0.3697802630523977
1117.26,-0.3640649382123777
1117.27,-0.40802253038936753
1117.28,-0.419866056407214
1117.29,-0.4159132845393874
1117.3,-0.3904757108959362
1117.31,-0.3853637765392607
1117.32,-0.3503872595725159
1117.33,-0.3277191480732582
1117.34,-0.28608111859469093
1117.35,-0.2698463912164949
1117.36,-0.26797497376405555
1117.37,-0.28156298486908327
1117.38,-0.2731876264880996
1117.39,-0.2940417083444519
1117.4,-0.3004925289882603
1117.41,-0.3229716011998829
1117.42,-0.32553354097037474
1117.43,-0.34443652959263554
1117.44,-0.3543041245110488
1117.45,-0.35707647434265327
1117.46,-0.35086147080455765
1117.47,-0.3675035942982073
1117.48,-0.3468101511632004
1117.49,-0.35135706956595947
1117.5,-0.34557200025493445
1117.51,-0.33702111779520555
1117.52,-0.32678826391058113
1117.53,-0.3260088011000375
1117.54,-0.3174006059534367
1117.55,-0.3238872573617037
1117.56,-0.33116532239747515
1117.57,-0.34246073271547983
1117.58,-0.3323378310385664
1117.59,-0.34055738151295323
1117.6,-0.32920379725946985
1117.61,-0.34102430774024833
1117.62,-0.3346353267452361
1117.63,-0.3483818633456792
1117.64,-0.3419813466220418
1117.65,-0.3386102580354567
1117.66,-0.31784233343714907
1117.67,-0.3246119095471045
1117.68,-0.32744221556377323
1117.69,-0.3281519319225422
1117.7,-0.3207961677591145
1117.71,-0.33443480309879786
1117.72,-0.33009102974311477
1117.73,-0.33842122765339905
1117.74,-0.3330315046872303
1117.75,-0.3320130692672852
1117.76,-0.32150129985078046
1117.77,-0.3368705253282508
1117.78,-0.33550755963997314
1117.79,-0.35053113374205763
1117.8,-0.3373558148712579
1117.81,-0.331874456101285
1117.82,-0.33421771438237713
1117.83,-0.3461587080284488
1117.84,-0.33120704930192596
1117.85,-0.328379441453018
1117.86,-0.3239192994201296
1117.87,-0.3338877685596851
1117.88,-0.3300862935307213
1117.89,-0.32635056148721764
1117.9,-0.317808193622988
1117.91,-0.33760996185085623
1117.92,-0.3296195756127825
1117.93,-0.3339754546406828
1117.94,-0.3291958334272438
1117.95,-0.34383138811030023
1117.96,-0.3274703960515831
1117.97,-0.32152392220348663
1117.98,-0.3054495292864185
1117.99,-0.3130980229314897
1118.0,-0.3210433359819613
1118.01,-0.32064286868285263
1118.02,-0.31307995698364155
1118.03,-0.32478234845558585
1118.04,-0.3186495837750282
1118.05,-0.32874999839736624
1118.06,-0.32424120847921395
1118.07,-0.32900616982920605
1118.08,-0.3204523462058859
1118.09,-0.32759810093179365
1118.1,-0.3226690356437686
1118.11,-0.3409770624896577
1118.12,-0.32503295785077063
1118.13,-0.3197415325592391
1118.14,-0.31865643016063083
1118.15,-0.32852714880588124
1118.16,-0.31641256642466875
1118.17,-0.32028113383429657
1118.18,-0.3244136354144905
1118.19,-0.3271549128272085
1118.2,-0.3177372912048704
1118.21,-0.317110295979331
1118.22,-0.3196372789845582
1118.23,-0.33738784050489873
1118.24,-0.3253083473846771
1118.25,-0.32811813696302033
1118.26,-0.3258957933312953
1118.27,-0.3336332907867552
1118.28,-0.3124877293752416
1118.29,-0.3172442996946947
1118.3,-0.31098846060369206
1118.31,-0.3256557980170394
1118.32,-0.32565300857089163
1118.33,-0.32446051835619794
1118.34,-0.31263625523793426
1118.35,-0.3209725699877263
1118.36,-0.31538084662178817
1118.37,-0.32167084150990455
1118.38,-0.31600257756692823
1118.39,-0.32043031925308174
1118.4,-0.31478093383343686
1118.41,-0.3311763313824786
1118.42,-0.32857950480276116
1118.43,-0.33611338754871406
1118.44,-0.3197991202166313
1118.45,-0.317746840563393
1118.46,-0.3227497213343654
1118.47,-0.3359585367590738
1118.48,-0.3171358177644557
1118.49,-0.3172628756122898
1118.5,-0.31634257862535065
1118.51,-0.3210699054034031
1118.52,-0.31806160630141767
1118.53,-0.32309888595796415
1118.54,-0.3229411842160037
1118.55,-0.337052944265179
1118.56,-0.33154593794987536
1118.57,-0.33317884854197793
1118.58,-0.318593830514121
1118.59,-0.32412435582469873
1118.6,-0.30577393856007656
1118.61,-0.3067310070452102
1118.62,-0.2977776372415593
1118.63,-0.3171231290478595
1118.64,-0.32454153926362567
1118.65,-0.32179638197514854
1118.66,-0.3130518304097026
1118.67,-0.3280159755503021
1118.68,-0.3303223120693318
1118.69,-0.34088625922093296
1118.7,-0.333888589334526
1118.71,-0.33731570170122527
1118.72,-0.3241140345692184
1118.73,-0.3293100135810452
1118.74,-0.3282194532338857
1118.75,-0.331985112355992
1118.76,-0.30880379754508097
1118.77,-0.32021010455334437
1118.78,-0.33467200769485467
1118.79,-0.3429071667253721
1118.8,-0.32954792126220483
1118.81,-0.3383343743437092
1118.82,-0.33306630744529964
1118.83,-0.3411720581666829
1118.84,-0.342522856069635
1118.85,-0.3384994362697353
1118.86,-0.33111534484011357
1118.87,-0.3569662933474167
1118.88,-0.3489074456157577
1118.89,-0.3477597521010642
1118.9,-0.33554675074782314
1118.91,-0.3443054935444192
1118.92,-0.3188537004139836
1118.93,-0.31770335210789885
1118.94,-0.31783265387787596
1118.95,-0.3346211694533946
1118.96,-0.328623009935524
